poi_id,y,x,category,y_id,x_id,2D_id,count
13666,35.73052082,139.72373441,home/departure/8,25,11,811,2
13667,35.65280435,139.70519256,home/departure/8,0,6,6,1
13668,35.6630822,139.73140866,food/Ramen or Noodle House/3,4,13,141,2
13669,35.702122,139.740332,food/Japanese Restaurant/3,16,16,528,1
13670,35.68641525,139.73853861,home/departure/8,11,15,367,1
13671,35.71328256,139.70223897,shops/Convenience Store/1,20,5,645,1
13672,35.68032048,139.70592446,home/departure/8,9,6,294,1
13673,35.68102348,139.79039064,home/departure/8,9,29,317,1
13674,35.67094867,139.76607889,shops/Department Store/1,6,22,214,2
13675,35.65267491,139.70083746,home/departure/8,0,5,5,2
13676,35.73344355,139.7396834,travel/Train Station/2,26,15,847,28
13677,35.74892859,139.70198214,food/Caf?/3,31,5,997,1
13678,35.67212095,139.75736707,nightlife/Nightclub/3,7,20,244,1
13679,35.67930999,139.74216454,home/departure/8,9,16,304,2
13680,35.68409259,139.79660738,home/departure/8,10,31,351,2
13681,35.73462009,139.76697058,home/arrival/8,27,23,887,1
13682,35.67348314,139.78571942,home/departure/8,7,28,252,1
13683,35.71739869,139.69328779,home/departure/8,21,3,675,2
13684,35.66196652,139.74909944,food/Chinese Restaurant/3,3,18,114,1
13685,35.65526943,139.7528744,shops/Miscellaneous Shop/1,1,19,51,1
13686,35.69557053,139.72321922,home/departure/8,14,11,459,2
13687,35.72611857,139.71260369,food/Ramen or Noodle House/3,24,8,776,1
13688,35.70573737,139.7628981,home/departure/8,17,22,566,2
13689,35.679471,139.787417,food/Japanese Restaurant/3,9,28,316,1
13690,35.71466717,139.7138705,home/departure/8,20,9,649,2
13691,35.73251331,139.70893961,home/arrival/8,26,7,839,1
13692,35.7479578,139.74510231,home/departure/8,31,17,1009,2
13693,35.69906023,139.71270012,home/arrival/8,15,8,488,1
13694,35.68947953,139.72800509,home/arrival/8,12,12,396,1
13695,35.65981338,139.75865794,home/departure/8,3,20,116,2
13696,35.66241712,139.69699814,food/Italian Restaurant/3,3,4,100,8
13697,35.68738253,139.72807383,food/Chinese Restaurant/3,11,12,364,1
13698,35.70479914,139.72763818,home/departure/8,17,12,556,2
13699,35.7320049,139.76682781,Travel & Transport/Train Station/2,26,23,855,1
13700,35.66476726,139.75552607,home/departure/8,4,20,148,2
13701,35.70519595,139.71103335,home/departure/8,17,8,552,1
13702,35.70141141,139.69963789,food/Fast Food Restaurant/3,16,5,517,1
13703,35.6899405,139.69708443,food/Japanese Restaurant/3,12,4,388,1
13704,35.72143342,139.7158842,home/departure/8,22,9,713,2
13705,35.6607439,139.68455315,education/College Classroom/6,3,1,97,1
13706,35.70529282,139.72107358,home/departure/8,17,10,554,2
13707,35.68712412,139.69500877,building/Office/7,11,4,356,1
13708,35.65779641,139.70129952,parks_outdoors/Garden/4,2,5,69,1
13709,35.695561,139.758614,food/Caf?/3,14,20,468,1
13710,35.70171362,139.77719175,building/Government Building/7,16,25,537,1
13711,35.70618389,139.70672157,education/University/6,17,7,551,4
13712,35.69198386,139.70282704,food/Fast Food Restaurant/3,13,6,422,1
13713,35.7214095,139.69638341,home/departure/8,22,4,708,2
13714,35.65607833,139.73754291,food/Japanese Restaurant/3,1,15,47,1
13715,35.68102309,139.78512057,home/departure/8,9,28,316,2
13716,35.66743173,139.70689595,food/Japanese Restaurant/3,5,7,167,1
13717,35.69023973,139.70391407,food/Japanese Restaurant/3,12,6,390,1
13718,35.705674,139.686223,food/Ramen or Noodle House/3,17,1,545,1
13719,35.69169196,139.69551265,food/Ramen or Noodle House/3,13,4,420,1
13720,35.68037764,139.71002228,home/departure/8,9,8,296,2
13721,35.66349624,139.74993467,food/Chinese Restaurant/3,4,18,146,1
13722,35.67588149,139.78745452,home/arrival/8,8,28,284,1
13723,35.65629531,139.68138602,home/departure/8,2,0,64,2
13724,35.71736468,139.76455271,food/Chinese Restaurant/3,21,22,694,1
13725,35.65124971,139.75326154,food/Japanese Restaurant/3,0,19,19,1
13726,35.70362447,139.75234825,nightlife/Bar/3,17,19,563,2
13727,35.68312191,139.79983105,home/departure/8,10,31,351,2
13728,35.69133349,139.75725094,home/departure/8,13,20,436,1
13729,35.66585625,139.75939751,food/Coffee Shop/3,5,21,181,1
13730,35.673835,139.75373755,home/departure/8,7,19,243,2
13731,35.68034768,139.77624409,home/departure/8,9,25,313,2
13732,35.67033628,139.76571963,food/Ramen or Noodle House/3,6,22,214,2
13733,35.68804305,139.71881568,shops/Miscellaneous Shop/1,12,10,394,1
13734,35.71044146,139.74033237,shops/Convenience Store/1,19,16,624,1
13735,35.71541193,139.72162395,parks_outdoors/Field/7,20,11,651,2
13736,35.71577086,139.74911721,home/departure/8,21,18,690,2
13737,35.74562721,139.69927039,home/departure/8,30,5,965,2
13738,35.70905195,139.71901417,education/College Library/6,18,10,586,1
13739,35.69635998,139.6984391,food/Indian Restaurant/3,14,4,452,1
13740,35.66646637,139.75394527,shops/Convenience Store/1,5,19,179,1
13741,35.71405939,139.72805164,home/departure/8,20,12,652,2
13742,35.70645633,139.70561975,home/departure/8,18,6,582,2
13743,35.6701054,139.76962745,nightlife/Bar/3,6,23,215,2
13744,35.68332809,139.78938871,home/arrival/8,10,29,349,1
13745,35.67119301,139.68195813,home/departure/8,6,0,192,2
13746,35.689698,139.786094,food/Chinese Restaurant/3,12,28,412,1
13747,35.71333577,139.7982725,home/departure/8,20,31,671,2
13748,35.69918967,139.71752286,Food/Seafood Restaurant/3,15,10,490,1
13749,35.74683172,139.71488459,home/departure/8,30,9,969,2
13750,35.68552683,139.69097972,food/Italian Restaurant/3,11,2,354,1
13751,35.67535828,139.7248976,home/departure/8,8,11,267,2
13752,35.6958013,139.69767461,home/departure/8,14,4,452,2
13753,35.66949092,139.70377922,food/Japanese Restaurant/3,6,6,198,1
13754,35.68223064,139.68171999,home/departure/8,10,0,320,2
13755,35.68315574,139.74163434,food/Ramen or Noodle House/3,10,16,336,1
13756,35.70664173,139.72280747,home/departure/8,18,11,587,2
13757,35.671992,139.726412,building/Building/7,7,12,236,1
13758,35.65654873,139.70977128,building/Library/7,2,7,71,1
13759,35.73813344,139.76054841,shops/Video Store/1,28,21,917,1
13760,35.72926929,139.71599936,shops/Hobby Shop/1,25,9,809,3
13761,35.65704344,139.72357392,travel/Hotel/4,2,11,75,1
13762,35.69780433,139.77374196,travel/Hotel/4,15,24,504,1
13763,35.68769666,139.76446152,building/Building/7,12,22,406,1
13764,35.70474,139.718091,education/College Academic Building/6,17,10,554,2
13765,35.72086049,139.7945409,home/departure/8,22,30,734,1
13766,35.72239728,139.70511584,food/Japanese Restaurant/3,23,6,742,2
13767,35.72164811,139.70626831,food/Burger Joint/3,22,7,711,2
13768,35.65668013,139.79258242,home/departure/8,2,30,94,2
13769,35.66730099,139.75693256,shops/Electronics Store/1,5,20,180,3
13770,35.72553467,139.76839583,home/departure/8,24,23,791,2
13771,35.67216446,139.72279108,home/departure/8,7,11,235,2
13772,35.6603865,139.69923019,building/Building/7,3,5,101,1
13773,35.70768334,139.68624446,home/departure/8,18,1,577,2
13774,35.70090165,139.70754938,shops/Electronics Store/1,16,7,519,1
13775,35.71772425,139.77337569,home/departure/8,21,24,696,2
13776,35.67629,139.761701,shops/Gift Shop/1,8,21,277,1
13777,35.67796056,139.74200785,home/departure/8,8,16,272,2
13778,35.74566678,139.74096264,home/departure/8,30,16,976,2
13779,35.662845,139.709063,shops/Miscellaneous Shop/1,4,7,135,1
13780,35.74846834,139.74989954,home/departure/8,31,18,1010,2
13781,35.65240238,139.76924254,home/departure/8,0,23,23,2
13782,35.65530132,139.69909418,home/departure/8,1,5,37,2
13783,35.71070657,139.78062686,Food/Ramen / Noodle House/3,19,26,634,1
13784,35.68979,139.70171,shops/Clothing Store/1,12,5,389,4
13785,35.65635047,139.69911679,home/departure/8,2,5,69,2
13786,35.68611012,139.76978803,home/departure/8,11,23,375,2
13787,35.73175,139.710836,food/Japanese Restaurant/3,26,8,840,1
13788,35.69176102,139.7013092,shops/Miscellaneous Shop/1,13,5,421,1
13789,35.67064824,139.77400838,home/departure/8,6,25,217,2
13790,35.67422357,139.75400709,home/departure/8,7,19,243,2
13791,35.70010859,139.7359933,home/departure/8,16,14,526,2
13792,35.68654204,139.76804243,home/departure/8,11,23,375,2
13793,35.68876943,139.7435116,home/departure/8,12,16,400,2
13794,35.70037633,139.68353819,home/departure/8,16,0,512,2
13795,35.67420439,139.79506697,home/departure/8,7,30,254,1
13796,35.695749,139.736028,food/BBQ Joint/3,14,14,462,1
13797,35.70290678,139.7404682,home/departure/8,16,16,528,2
13798,35.65393617,139.71383817,food/Japanese Restaurant/3,1,9,41,1
13799,35.69941012,139.73403484,home/departure/8,15,14,494,2
13800,35.66688261,139.70947891,arts_entertainment/Art Gallery/4,5,7,167,2
13801,35.66254171,139.69097898,home/departure/8,4,2,130,2
13802,35.68793098,139.70227352,shops/Boutique/1,12,5,389,1
13803,35.66685289,139.72811298,food/Japanese Restaurant/3,5,12,172,1
13804,35.65828283,139.69564197,nightlife/Nightlife Spot/4,2,4,68,1
13805,35.7475713,139.68445876,home/departure/8,31,1,993,2
13806,35.67017685,139.79076501,home/departure/8,6,29,221,1
13807,35.65619785,139.75625932,shops/Bookstore/1,1,20,52,1
13808,35.67524084,139.76629693,home/departure/8,8,23,279,2
13809,35.66535902,139.68741032,home/departure/8,4,1,129,1
13810,35.66873464,139.70611246,home/departure/8,5,6,166,2
13811,35.70822869,139.73365098,food/Asian Restaurant/3,18,14,590,1
13812,35.65060139,139.70543169,home/departure/8,0,6,6,1
13813,35.66912725,139.72853681,home/departure/8,6,12,204,2
13814,35.742694,139.780893,food/Coffee Shop/3,29,26,954,1
13815,35.72944351,139.69918615,home/departure/8,25,5,805,2
13816,35.72922983,139.70995808,food/Ramen or Noodle House/3,25,7,807,1
13817,35.69924195,139.72628832,food/Japanese Restaurant/3,15,12,492,1
13818,35.67479931,139.7298141,home/departure/8,7,13,237,2
13819,35.71499405,139.75559978,home/departure/8,20,20,660,2
13820,35.67556494,139.77526818,home/departure/8,8,25,281,2
13821,35.65946746,139.78491046,home/departure/8,3,27,123,2
13822,35.71435721,139.77750778,food/Japanese Restaurant/3,20,26,666,1
13823,35.71520351,139.76734847,home/departure/8,20,23,663,2
13824,35.69247454,139.6996121,shops/Clothing Store/1,13,5,421,1
13825,35.68170647,139.76784792,home/departure/8,10,23,343,1
13826,35.70568025,139.70822853,home/departure/8,17,7,551,1
13827,35.66339617,139.71568349,shops/Cosmetics Shop/1,4,9,137,2
13828,35.6887412,139.69746183,food/Japanese Restaurant/3,12,4,388,1
13829,35.72900741,139.75881473,home/departure/8,25,21,821,1
13830,35.67579457,139.77699635,home/departure/8,8,25,281,2
13831,35.68802028,139.79915378,Nightlife Spot/Sake Bar/3,12,31,415,1
13832,35.700165,139.78000868,home/departure/8,16,26,538,1
13833,35.68885441,139.69714273,food/Japanese Restaurant/3,12,4,388,2
13834,35.68666713,139.74079071,home/departure/8,11,16,368,1
13835,35.6703605,139.74937391,food/Caf?/3,6,18,210,1
13836,35.6674252,139.74504232,shops/Convenience Store/1,5,17,177,1
13837,35.69402282,139.7002548,parks_outdoors/Other Great Outdoors/4,14,5,453,1
13838,35.66095429,139.69792055,food/Pizza Place/3,3,4,100,1
13839,35.71404908,139.75948027,education/University/6,20,21,661,1
13840,35.65300997,139.73817061,home/arrival/8,0,15,15,1
13841,35.67052721,139.79128787,Professional & Other/Building/7,6,29,221,1
13842,35.67210845,139.79756553,nightlife/Sake Bar/3,7,31,255,1
13843,35.72985718,139.72626954,Shop & Service/Grocery Store/5,25,12,812,1
13844,35.69206093,139.68530706,home/departure/8,13,1,417,2
13845,35.73077167,139.71243203,food/Caf?/3,25,8,808,1
13846,35.74259104,139.71463639,home/departure/8,29,9,937,2
13847,35.65273362,139.70143153,home/departure/8,0,5,5,2
13848,35.68135258,139.76682723,food/Japanese Restaurant/3,10,23,343,1
13849,35.70936305,139.70519374,home/departure/8,18,6,582,2
13850,35.69619241,139.75740463,food/Chinese Restaurant/3,14,20,468,2
13851,35.660948,139.72227627,food/Winery/4,3,11,107,2
13852,35.70476624,139.71145213,home/departure/8,17,8,552,2
13853,35.71294164,139.75964695,education/University/6,20,21,661,1
13854,35.68984108,139.70087734,travel/Train Station/2,12,5,389,1
13855,35.732981,139.767886,food/Sushi Restaurant/3,26,23,855,1
13856,35.72752278,139.70601107,home/departure/8,24,6,774,2
13857,35.68534073,139.73004296,home/departure/8,11,13,365,2
13858,35.66497589,139.73952234,food/Japanese Restaurant/3,4,15,143,1
13859,35.67763765,139.75965681,home/departure/8,8,21,277,2
13860,35.74679805,139.7541948,Travel & Transport/Platform/2,30,19,979,1
13861,35.67106198,139.76060718,shops/Miscellaneous Shop/1,6,21,213,1
13862,35.71357193,139.7765627,travel/Train Station/2,20,25,665,2
13863,35.67838472,139.7061358,home/departure/8,9,6,294,2
13864,35.74669498,139.69241889,home/departure/8,30,3,963,1
13865,35.69542783,139.68837261,food/Chinese Restaurant/3,14,2,450,1
13866,35.72943695,139.71443564,shops/Hobby Shop/1,25,9,809,1
13867,35.72998397,139.71597277,food/Italian Restaurant/3,25,9,809,2
13868,35.73938039,139.79743123,parks_outdoors/Bridge/2,28,31,927,4
13869,35.69736868,139.7714138,food/Japanese Restaurant/3,15,24,504,2
13870,35.69936992,139.77154529,food/Ramen or Noodle House/3,15,24,504,1
13871,35.73714284,139.72638964,home/departure/8,27,12,876,2
13872,35.701866,139.695976,building/Office/7,16,4,516,1
13873,35.6701,139.7622,food/Japanese Restaurant/3,6,21,213,1
13874,35.65756938,139.69141846,home/departure/8,2,3,67,2
13875,35.6662267,139.75942969,food/Ramen or Noodle House/3,5,21,181,1
13876,35.70312768,139.74849904,home/departure/8,17,18,562,2
13877,35.71108,139.711492,food/Thai Restaurant/3,19,8,616,1
13878,35.73938,139.797431,parks_outdoors/Bridge/2,28,31,927,1
13879,35.69270273,139.7721675,food/Ramen or Noodle House/3,13,24,440,1
13880,35.69752278,139.68153785,home/departure/8,15,0,480,2
13881,35.68755404,139.72480141,food/Ramen or Noodle House/3,12,11,395,1
13882,35.68118264,139.76376414,food/Asian Restaurant/3,9,22,310,1
13883,35.66547709,139.77005661,food/Asian Restaurant/3,4,24,152,1
13884,35.69254674,139.7521746,home/departure/8,13,19,435,2
13885,35.67818758,139.77875969,home/departure/8,9,26,314,2
13886,35.65609621,139.69052259,home/departure/8,1,2,34,2
13887,35.70042906,139.77261007,food/Caf?/3,16,24,536,1
13888,35.65014761,139.76749884,home/arrival/8,0,23,23,1
13889,35.66319036,139.77340467,home/departure/8,4,24,152,2
13890,35.67005455,139.70280208,travel/Train Station/2,6,6,198,10
13891,35.69591665,139.75938544,food/Restaurant/3,14,21,469,2
13892,35.694942,139.756442,food/Caf?/3,14,20,468,1
13893,35.696164,139.75844,food/Coffee Shop/3,14,20,468,1
13894,35.66762381,139.78175547,home/departure/8,5,27,187,2
13895,35.70307984,139.76624787,food/Ramen or Noodle House/3,16,22,534,1
13896,35.68826858,139.74516799,home/departure/8,12,17,401,2
13897,35.66279018,139.73417401,food/Asian Restaurant/3,4,14,142,1
13898,35.66357781,139.7096389,shops/Cosmetics Shop/1,4,7,135,1
13899,35.68172779,139.70223992,food/Japanese Restaurant/3,10,5,325,1
13900,35.68365424,139.70094217,food/Caf?/3,10,5,325,1
13901,35.65845565,139.72319573,food/Japanese Restaurant/3,2,11,75,1
13902,35.70131636,139.74629493,food/Japanese Restaurant/3,16,17,529,1
13903,35.69129234,139.7813008,home/departure/8,13,27,443,2
13904,35.682453,139.700501,food/Japanese Restaurant/3,10,5,325,1
13905,35.69067774,139.71645765,home/departure/8,13,9,425,2
13906,35.72975939,139.71485557,food/Food Court/3,25,9,809,2
13907,35.67557373,139.68563903,home/departure/8,8,1,257,2
13908,35.694485,139.768512,food/Ramen or Noodle House/3,14,23,471,1
13909,35.6742236,139.7312665,building/Building/7,7,13,237,1
13910,35.65141831,139.75478403,home/departure/8,0,19,19,2
13911,35.6661395,139.75911592,Food/Caf?/3,5,21,181,1
13912,35.7088405,139.76025388,home/departure/8,18,21,597,1
13913,35.663393,139.762876,food/Chinese Restaurant/3,4,22,150,1
13914,35.697506,139.697651,food/Italian Restaurant/3,15,4,484,12
13915,35.67856163,139.76756483,building/Office/7,9,23,311,1
13916,35.68915253,139.77129568,shops/Miscellaneous Shop/1,12,24,408,1
13917,35.68632854,139.76416647,shops/Paper or Office Supplies Store/1,11,22,374,1
13918,35.74588338,139.71191875,home/departure/8,30,8,968,2
13919,35.6942479,139.76393093,home/departure/8,14,22,470,1
13920,35.69054869,139.6923863,Travel & Transport/Train Station/2,12,3,387,1
13921,35.66020506,139.7303337,building/Office/7,3,13,109,3
13922,35.69569376,139.71565873,home/departure/8,14,9,457,2
13923,35.70879931,139.76372123,education/General College & University/6,18,22,598,1
13924,35.665813,139.756686,food/Seafood Restaurant/3,5,20,180,1
13925,35.6880025,139.78853964,parks_outdoors/Park/4,12,28,412,1
13926,35.65055915,139.77119932,home/departure/8,0,24,24,2
13927,35.65598345,139.68688364,home/departure/8,1,1,33,2
13928,35.681503,139.702088,arts_entertainment/Theater/4,10,5,325,1
13929,35.7329157,139.71326957,shops/Bike Shop/1,26,8,840,2
13930,35.73011847,139.71722245,building/Event Space/4,25,9,809,8
13931,35.73590567,139.74764138,food/Burger Joint/3,27,18,882,1
13932,35.67994561,139.75561288,home/departure/8,9,20,308,2
13933,35.70070745,139.68943315,home/departure/8,16,2,514,2
13934,35.667136,139.708592,shops/Department Store/1,5,7,167,1
13935,35.72709074,139.71612257,travel/Hotel/4,24,9,777,1
13936,35.67348855,139.7596403,home/departure/8,7,21,245,2
13937,35.67932466,139.78802119,home/departure/8,9,28,316,2
13938,35.69020741,139.76137525,home/departure/8,12,21,405,2
13939,35.67889476,139.69934089,home/departure/8,9,5,293,2
13940,35.65844371,139.68824521,home/departure/8,2,2,66,1
13941,35.670333,139.762602,food/French Restaurant/3,6,22,214,1
13942,35.66716262,139.69125062,food/Caf?/3,5,3,163,1
13943,35.7453861,139.71955894,travel/Light Rail/2,30,10,970,12
13944,35.70839233,139.79139094,home/departure/8,18,29,605,2
13945,35.69904809,139.77090687,shops/Bookstore/1,15,24,504,9
13946,35.6741157,139.74840309,home/departure/8,7,18,242,2
13947,35.6830657,139.73531482,home/departure/8,10,14,334,2
13948,35.698332,139.770521,food/Japanese Restaurant/3,15,24,504,1
13949,35.69185316,139.69961643,food/Asian Restaurant/3,13,5,421,1
13950,35.71240104,139.6885421,home/departure/8,19,2,610,1
13951,35.68975533,139.70237374,food/Ramen or Noodle House/3,12,5,389,1
13952,35.74955334,139.70796347,food/Japanese Restaurant/3,31,7,999,3
13953,35.6784496,139.76741631,home/departure/8,9,23,311,2
13954,35.68612158,139.78229016,food/Coffee Shop/3,11,27,379,1
13955,35.70313707,139.69831986,home/departure/8,17,4,548,2
13956,35.733367,139.698243,food/Diner/3,26,4,836,1
13957,35.662035,139.731038,food/American Restaurant/3,3,13,109,1
13958,35.65297429,139.69820459,home/departure/8,0,4,4,2
13959,35.67138228,139.70353782,food/Caf?/3,6,6,198,1
13960,35.66739698,139.76390027,home/departure/8,5,22,182,2
13961,35.6674252,139.76125896,shops/Butcher/5,5,21,181,1
13962,35.70050109,139.6804684,home/departure/8,16,0,512,2
13963,35.70069044,139.74143744,food/Asian Restaurant/3,16,16,528,1
13964,35.71183201,139.73903384,home/departure/8,19,15,623,2
13965,35.660213,139.699314,food/Restaurant/3,3,5,101,1
13966,35.70608778,139.76970611,shops/Convenience Store/1,17,23,567,1
13967,35.676943,139.778275,Nightlife Spot/Bar/3,8,26,282,2
13968,35.74997641,139.70284311,home/departure/8,31,6,998,2
13969,35.70377369,139.76690671,food/Italian Restaurant/3,17,23,567,1
13970,35.71441044,139.68530421,home/departure/8,20,1,641,1
13971,35.6787492,139.69804938,home/departure/8,9,4,292,2
13972,35.69613219,139.68088425,home/departure/8,14,0,448,1
13973,35.69099051,139.70673501,food/Diner/3,13,7,423,1
13974,35.66642718,139.70904171,shops/Accessories Store/1,5,7,167,2
13975,35.66978995,139.79064915,home/departure/8,6,29,221,1
13976,35.7001151,139.76923393,food/Caf?/3,16,23,535,3
13977,35.72651436,139.79791616,home/departure/8,24,31,799,1
13978,35.69762312,139.77110597,arts_entertainment/Casino/4,15,24,504,7
13979,35.66539429,139.75893623,nightlife/Beer Garden/3,4,21,149,2
13980,35.73933048,139.70938295,home/departure/8,28,7,903,1
13981,35.72201394,139.71562922,building/Religious Center/7,23,9,745,1
13982,35.68182293,139.73362049,home/departure/8,10,14,334,2
13983,35.69914829,139.7716713,food/Japanese Restaurant/3,15,24,504,4
13984,35.66344176,139.76619959,building/Building/7,4,22,150,1
13985,35.66642301,139.72742302,home/departure/8,5,12,172,1
13986,35.662414,139.726296,food/Italian Restaurant/3,3,12,108,1
13987,35.65140228,139.7678753,home/departure/8,0,23,23,1
13988,35.67020346,139.77576837,food/Ramen or Noodle House/3,6,25,217,1
13989,35.65455543,139.68153805,home/departure/8,1,0,32,2
13990,35.67713631,139.680702,home/departure/8,8,0,256,2
13991,35.73404338,139.74287962,home/departure/8,26,16,848,2
13992,35.72205844,139.75261275,Shop & Service/Convenience Store/1,23,19,755,1
13993,35.695996,139.7593,food/Indian Restaurant/3,14,21,469,1
13994,35.72291981,139.75323915,shops/Bookstore/1,23,19,755,1
13995,35.65359499,139.69088552,home/departure/8,1,2,34,2
13996,35.66708559,139.74682051,home/departure/8,5,17,177,2
13997,35.69986056,139.77914393,building/Hospital/7,15,26,506,1
13998,35.66012063,139.69609737,food/Chinese Restaurant/3,3,4,100,1
13999,35.68878264,139.69747066,shops/Drugstore or Pharmacy/1,12,4,388,1
14000,35.73530899,139.7499625,home/departure/8,27,18,882,2
14001,35.68008603,139.76833037,travel/Train Station/2,9,23,311,5
14002,35.65785709,139.68353002,home/departure/8,2,0,64,2
14003,35.66241516,139.79246712,home/departure/8,3,29,125,2
14004,35.68164888,139.76836681,travel/General Travel/4,10,23,343,1
14005,35.66764365,139.71483529,parks_outdoors/Bridge/2,5,9,169,1
14006,35.71103129,139.69730073,home/departure/8,19,4,612,1
14007,35.71614216,139.78828791,home/departure/8,21,28,700,2
14008,35.66756392,139.69685965,home/departure/8,5,4,164,2
14009,35.70082604,139.7262249,home/departure/8,16,12,524,2
14010,35.6961508,139.68232627,building/Hospital/7,14,0,448,1
14011,35.71731339,139.72500042,home/departure/8,21,12,684,1
14012,35.70298619,139.77355152,shops/Electronics Store/1,16,24,536,1
14013,35.70837352,139.7702229,food/Japanese Restaurant/3,18,24,600,2
14014,35.657831,139.753506,food/Japanese Restaurant/3,2,19,83,1
14015,35.665146,139.756876,parks_outdoors/Park/4,4,20,148,1
14016,35.712826,139.77597,food/Dessert Shop/5,20,25,665,1
14017,35.67601667,139.69124555,home/departure/8,8,2,258,1
14018,35.68639826,139.72929507,food/Restaurant/3,11,13,365,1
14019,35.72880771,139.6946714,home/departure/8,25,3,803,2
14020,35.65308043,139.78229707,home/departure/8,0,27,27,2
14021,35.668282,139.755869,food/Chinese Restaurant/3,5,20,180,1
14022,35.71220008,139.71365517,home/departure/8,19,8,616,2
14023,35.6907291,139.76935923,food/Japanese Restaurant/3,13,23,439,1
14024,35.70763511,139.7755442,Food/Fast Food Restaurant/3,18,25,601,1
14025,35.67351194,139.75237087,home/departure/8,7,19,243,2
14026,35.681803,139.68608799,home/departure/8,10,1,321,2
14027,35.69776947,139.73383069,shops/Food & Drink Shops/5,15,14,494,1
14028,35.67116322,139.71461025,home/departure/8,6,9,201,2
14029,35.67377792,139.74044128,home/departure/8,7,16,240,2
14030,35.69572027,139.75996815,food/Restaurant/3,14,21,469,1
14031,35.71193678,139.70952919,food/Ramen or Noodle House/3,19,7,615,2
14032,35.6677112,139.69047289,home/departure/8,5,2,162,2
14033,35.73031193,139.77272423,home/departure/8,25,24,824,1
14034,35.72239041,139.70065795,food/Dessert Shop/5,23,5,741,4
14035,35.70678143,139.77509379,shops/Sporting Goods Shop/1,18,25,601,2
14036,35.70999563,139.69072178,home/departure/8,19,2,610,2
14037,35.67859955,139.78172632,home/departure/8,9,27,315,2
14038,35.67738701,139.71556917,home/departure/8,8,9,265,2
14039,35.72689657,139.71287626,home/departure/8,24,8,776,2
14040,35.65551034,139.74183393,shops/Mall/1,1,16,48,1
14041,35.67859867,139.76298094,shops/Food & Drink Shops/5,9,22,310,3
14042,35.70002392,139.73317891,nightlife/Sake Bar/3,16,14,526,3
14043,35.6606698,139.69591767,shops/Department Store/1,3,4,100,2
14044,35.67240816,139.74970181,home/departure/8,7,18,242,2
14045,35.67127987,139.7671169,building/Religious Center/7,6,23,215,1
14046,35.67444976,139.73799086,food/Chinese Restaurant/3,7,15,239,1
14047,35.70531278,139.79597629,home/departure/8,17,30,574,2
14048,35.66265768,139.73411531,food/Ramen or Noodle House/3,4,14,142,1
14049,35.73599644,139.73040647,home/departure/8,27,13,877,2
14050,35.67775253,139.6984279,home/departure/8,8,4,260,2
14051,35.69497752,139.69802526,food/Japanese Restaurant/3,14,4,452,1
14052,35.7318734,139.71338689,shops/Electronics Store/1,26,8,840,1
14053,35.69811204,139.69449658,home/departure/8,15,3,483,2
14054,35.66623557,139.73133645,travel/Hotel/4,5,13,173,1
14055,35.67936559,139.73565459,building/Office/7,9,14,302,1
14056,35.70150942,139.69803929,food/Asian Restaurant/3,16,4,516,1
14057,35.65881306,139.69822705,nightlife/Sake Bar/3,2,4,68,1
14058,35.68217556,139.71459969,home/departure/8,10,9,329,2
14059,35.69329877,139.76105253,shops/Paper or Office Supplies Store/1,13,21,437,1
14060,35.72101119,139.74474238,home/departure/8,22,17,721,2
14061,35.67623692,139.71924881,home/departure/8,8,10,266,2
14062,35.729143,139.729299,food/Ramen or Noodle House/3,25,13,813,1
14063,35.73143141,139.70693663,home/departure/8,26,7,839,2
14064,35.72877285,139.71926093,food/Coffee Shop/3,25,10,810,2
14065,35.74413626,139.74058479,home/departure/8,30,16,976,2
14066,35.66138743,139.70217878,food/Japanese Restaurant/3,3,5,101,1
14067,35.68755724,139.71464753,building/Government Building/7,12,9,393,1
14068,35.696347,139.761437,food/Indian Restaurant/3,14,21,469,1
14069,35.67968417,139.77939697,home/departure/8,9,26,314,1
14070,35.69074531,139.70009949,travel/Train Station/2,13,5,421,1
14071,35.70186644,139.7458059,food/Japanese Restaurant/3,16,17,529,1
14072,35.69581176,139.75861832,shops/Record Shop/1,14,20,468,1
14073,35.72450731,139.69802929,home/departure/8,23,4,740,1
14074,35.73219934,139.71327456,arts_entertainment/Strip Club/,26,8,840,1
14075,35.70330636,139.75197852,food/Restaurant/3,17,19,563,2
14076,35.65987519,139.70031581,food/Caf?/3,3,5,101,1
14077,35.66246113,139.70002949,food/American Restaurant/3,3,5,101,2
14078,35.73943418,139.70388903,home/departure/8,28,6,902,2
14079,35.71195056,139.69197347,home/departure/8,19,3,611,2
14080,35.662036,139.698965,food/Burger Joint/3,3,5,101,1
14081,35.65892671,139.70240816,Arts & Entertainment/Art Gallery/4,2,5,69,1
14082,35.68428057,139.70670356,home/departure/8,10,7,327,2
14083,35.69324485,139.69455489,home/departure/8,13,3,419,2
14084,35.70128943,139.77128506,shops/Miscellaneous Shop/1,16,24,536,1
14085,35.70043995,139.77262616,food/Chinese Restaurant/3,16,24,536,1
14086,35.72905719,139.71750141,home/departure/8,25,10,810,2
14087,35.71746452,139.78685123,home/departure/8,21,28,700,2
14088,35.69410591,139.69896763,nightlife/Sake Bar/3,14,5,453,1
14089,35.73214414,139.77533467,home/departure/8,26,25,857,2
14090,35.74551488,139.73887505,home/departure/8,30,15,975,2
